dataset,seed,bootstrap,f1_minus_magic_cited,fpr_minus_magic_cited,auc,precision,recall,f1,fpr,threshold,tp,fp,tn,fn
trace,3,83,-0.03390114145800738,0.008514156330625586,0.99008837609698,0.9178384488071369,0.999868073878628,0.9570988585419926,0.009914156330625586,0.08887801218370184,68211,6106,609781,9
trace,3,84,-0.03435087089117561,0.008583917324336122,0.9900204473559441,0.9169378248835482,0.9999558277872667,0.9566491291088244,0.009983917324336122,0.08887801218370184,67913,6152,610039,3
trace,3,85,-0.033963171409476245,0.008486831409315793,0.9901160696421183,0.9178113614896775,0.9997648269273168,0.9570368285905237,0.009886831409315794,0.08887801218370184,68019,6091,609981,16
trace,3,86,-0.03447091258635382,0.00859870167808108,0.9900052362141812,0.9168286624547761,0.9998233397618032,0.9565290874136462,0.00999870167808108,0.08887801218370184,67915,6161,610019,12
trace,3,87,-0.03364411775025433,0.00844285848820708,0.9901605365019761,0.918385481178308,0.9997801521347228,0.9573558822497457,0.00984285848820708,0.08887801218370184,68214,6062,609816,15
trace,3,88,-0.0341277428038641,0.008573207761630267,0.9900302366847256,0.9174340292247509,0.999853494879646,0.9568722571961359,0.009973207761630267,0.08887801218370184,68247,6142,609708,10
trace,3,89,-0.03422790913762397,0.008549102146279393,0.990054320468855,0.9172627885004724,0.9998381662767946,0.956772090862376,0.009949102146279393,0.08887801218370184,67960,6130,610006,11
trace,3,90,-0.034203773798090475,0.008506708850490792,0.990097691115541,0.917320009207729,0.9998228965272961,0.9567962262019095,0.009906708850490793,0.08887801218370184,67745,6106,610244,12
trace,3,91,-0.03376168014375558,0.008474803340092967,0.9901280934402777,0.9181073948403081,0.999853363833656,0.9572383198562444,0.009874803340092967,0.08887801218370184,68186,6082,609829,10
trace,3,92,-0.03366053760125576,0.008468688148155365,0.9901348098575175,0.9183056179171092,0.9998389953308646,0.9573394623987442,0.009868688148155365,0.08887801218370184,68310,6077,609709,11
trace,3,93,-0.03351573032919708,0.008422260759995193,0.9901807283858121,0.9185846186976769,0.9998242041575717,0.9574842696708029,0.009822260759995193,0.08887801218370184,68249,6049,609797,12
trace,3,94,-0.03454773150938373,0.008675374518151912,0.9899273701726456,0.9166498757471959,0.9998681299359697,0.9564522684906163,0.010075374518151912,0.08887801218370184,68240,6205,609653,9
trace,3,95,-0.033738151020722196,0.008516139186535491,0.9900876335090398,0.9181009618609394,0.999912337093098,0.9572618489792778,0.009916139186535491,0.08887801218370184,68438,6105,609558,6
trace,3,96,-0.03400404455317152,0.008549077351762482,0.9900542231871873,0.9176367791369808,0.9998828199381875,0.9569959554468285,0.009949077351762483,0.08887801218370184,68263,6127,609709,8
trace,3,97,-0.033884101384104914,0.008506182718005838,0.9900974954061721,0.917906832799591,0.9998241217077782,0.9571158986158951,0.009906182718005838,0.08887801218370184,68217,6101,609777,12
trace,3,98,-0.03262072960921314,0.008212558678013383,0.990392651974865,0.920171523348481,0.9998974298860006,0.9583792703907869,0.009612558678013383,0.08887801218370184,68239,5920,609941,7
trace,3,99,-0.033838112599032466,0.008505218426304363,0.9900971009503982,0.9179666487358795,0.9998535227772082,0.9571618874009675,0.009905218426304364,0.08887801218370184,68260,6100,609737,10
trace,4,0,-0.02359840389557688,0.006012144101040167,0.9925874995558125,0.9370164526761456,0.99982341515098,0.9674015961044231,0.007412144101040167,0.10640643077092993,67944,4567,611584,12
trace,4,1,-0.023855854953420796,0.006030524353985573,0.9925674921637578,0.9365213535459912,0.9998372684774247,0.9671441450465792,0.0074305243539855735,0.10640643077092993,67585,4581,611930,11
trace,4,2,-0.023167911532923302,0.005942434791645017,0.9926571806902217,0.9378367975365666,0.9998094819374221,0.9678320884670767,0.007342434791645017,0.10640643077092993,68222,4522,611350,13
trace,4,3,-0.02379364898702485,0.006058095888876806,0.9925402032424019,0.9366888037697374,0.9997794052766258,0.9672063510129751,0.007458095888876806,0.10640643077092993,67983,4595,611514,15
trace,4,4,-0.024472474936672706,0.00618641389436454,0.9924126153556173,0.9354170407303565,0.9997785716394556,0.9665275250633273,0.00758641389436454,0.10640643077092993,67727,4676,611689,15
trace,4,5,-0.024079276930923044,0.006152347625581527,0.9924457336476301,0.93620377482717,0.9997217014295758,0.966920723069077,0.007552347625581528,0.10640643077092993,68253,4651,611184,19
trace,4,6,-0.023449595625925523,0.005984613387086827,0.9926141991428659,0.9372439761113334,0.9998822854284075,0.9675504043740745,0.007384613387086827,0.10640643077092993,67953,4550,611596,8
trace,4,7,-0.02479744151530139,0.006346763655498009,0.992251315663637,0.9347683387123242,0.9998244741538191,0.9662025584846986,0.007746763655498009,0.10640643077092993,68354,4770,610971,12
trace,4,8,-0.02349510357546214,0.005960217513326909,0.9926394672492658,0.9371719773447994,0.9998670310999483,0.9675048964245379,0.007360217513326909,0.10640643077092993,67676,4537,611885,9
trace,4,9,-0.024178787728179607,0.006158380207952857,0.9924407052526504,0.9359920814946179,0.9997503744383425,0.9668212122718204,0.007558380207952857,0.10640643077092993,68085,4656,611349,17
trace,4,10,-0.023806113381908633,0.006063558744278155,0.9925345936868264,0.9366910833287437,0.999750172674769,0.9671938866180914,0.007463558744278155,0.10640643077092993,68030,4598,611462,17
trace,4,11,-0.023162630488990366,0.005998512172689366,0.9926010118020143,0.9378455489877547,0.9998108072708222,0.9678373695110096,0.007398512172689367,0.10640643077092993,68700,4553,610841,13
trace,4,12,-0.024000185876263624,0.006058740092593494,0.9925394434092457,0.9363413587340265,0.999733920678798,0.9669998141237364,0.007458740092593494,0.10640643077092993,67631,4598,611860,18
trace,4,13,-0.02409672574772248,0.006161943144969448,0.9924361713220586,0.9361197223670132,0.9997802519777322,0.9669032742522775,0.0075619431449694486,0.10640643077092993,68245,4657,611190,15
trace,4,14,-0.023467118091253902,0.00601072704363301,0.9925872213915743,0.9373008022859655,0.9997801972363466,0.9675328819087461,0.00741072704363301,0.10640643077092993,68228,4564,611300,15
trace,4,15,-0.024272322252018363,0.006193025521137736,0.9924053439332287,0.9357652003131395,0.9998092359164746,0.9667276777479816,0.007593025521137736,0.10640643077092993,68134,4677,611283,13
trace,4,16,-0.02334572292370618,0.00595782261690465,0.9926404086310204,0.9375163686989124,0.9997942023872524,0.9676542770762938,0.007357822616904651,0.10640643077092993,68014,4533,611546,14
trace,4,17,-0.023527022996179148,0.006012578330465274,0.9925861714213946,0.9371758004375405,0.9997945014458292,0.9674729770038208,0.0074125783304652745,0.10640643077092993,68113,4566,611414,14
trace,4,18,-0.023603045988878413,0.0060136347259324655,0.9925845875892694,0.9369948415216132,0.9998381043491059,0.9673969540111216,0.007413634725932466,0.10640643077092993,67934,4568,611594,11
trace,4,19,-0.023817135313906057,0.006082713778486346,0.9925152527010314,0.9366443063726838,0.999779910203363,0.9671828646860939,0.007482713778486346,0.10640643077092993,68139,4609,611344,15
trace,4,20,-0.02346357070900551,0.0059989644372354465,0.9925989807588386,0.9373591026557431,0.9997214484679666,0.9675364292909945,0.007398964437235447,0.10640643077092993,68191,4557,611340,19
trace,4,21,-0.02349904497799915,0.006040166831245777,0.9925582029299662,0.9372147526828667,0.9998099276262885,0.9675009550220008,0.007440166831245777,0.10640643077092993,68382,4581,611131,13
trace,4,22,-0.024473550396012067,0.00618884611578587,0.992411144355858,0.9353376183564863,0.9998670134168686,0.9665264496039879,0.00758884611578587,0.10640643077092993,67667,4678,611753,9
trace,4,23,-0.02507842745674227,0.0063209616239490955,0.9922772652977022,0.9343341658272736,0.9997194868084981,0.9659215725432577,0.007720961623949096,0.10640643077092993,67714,4759,611615,19
trace,4,24,-0.023399255779471217,0.005956055479555423,0.992643832864765,0.93739036753636,0.9998232174425457,0.9676007442205288,0.007356055479555423,0.10640643077092993,67868,4533,611694,12
trace,4,25,-0.023715013209244296,0.0060860387812534,0.9925130916113089,0.9367583510528843,0.9998682168272469,0.9672849867907557,0.0074860387812534,0.10640643077092993,68285,4610,611203,9
trace,4,26,-0.024051695149722274,0.0061316266625103906,0.9924663824100171,0.9362687182305262,0.9997066201170586,0.9669483048502777,0.007531626662510391,0.10640643077092993,68151,4639,611297,20
trace,4,27,-0.02411116807656155,0.0061122567117769915,0.9924854522540288,0.9361710929097378,0.9996907854050712,0.9668888319234384,0.007512256711776992,0.10640643077092993,67893,4629,611564,21
trace,4,28,-0.02354605842109747,0.006018062796198913,0.9925809368301027,0.9371786058022824,0.9997506527032181,0.9674539415789025,0.007418062796198913,0.10640643077092993,68161,4569,611360,17
trace,4,29,-0.023999318723742502,0.006134494542727126,0.992464288336085,0.9362254713351289,0.999867918990314,0.9670006812762575,0.007534494542727126,0.10640643077092993,68131,4641,611326,9
trace,4,30,-0.024274708819810864,0.006232447077206449,0.9923669754484273,0.9357472003062913,0.9998246793092365,0.9667252911801891,0.007632447077206449,0.10640643077092993,68434,4699,610962,12
trace,4,31,-0.024544133667218415,0.006281277333086493,0.9923175176353732,0.9352427370553927,0.9998243662549031,0.9664558663327816,0.0076812773330864935,0.10640643077092993,68312,4730,611053,12
trace,4,32,-0.02424873820183071,0.006145185927984851,0.9924530625772183,0.9358231202384896,0.9997935712179298,0.9667512617981693,0.0075451859279848515,0.10640643077092993,67806,4650,611637,14
trace,4,33,-0.024034909230321366,0.006132528673122347,0.9924669955739441,0.9362102860913678,0.9998091378905333,0.9669650907696786,0.007532528673122347,0.10640643077092993,68099,4640,611355,13
trace,4,34,-0.024316956116178567,0.006178486834204778,0.9924210284931703,0.9356305995864921,0.9998674306588696,0.9666830438838214,0.007578486834204778,0.10640643077092993,67880,4670,611548,9
trace,4,35,-0.023582849553351437,0.005975679402936643,0.9926215889049419,0.9371109205101956,0.9997491034136694,0.9674171504466486,0.007375679402936643,0.10640643077092993,67740,4546,611804,17
trace,4,36,-0.02367796222258778,0.00598403640109333,0.9926143137002792,0.9369328179336908,0.9997486768575737,0.9673220377774122,0.0073840364010933305,0.10640643077092993,67625,4552,611913,17
trace,4,37,-0.02465340062587773,0.006242195954990548,0.9923570159159195,0.9350264170724641,0.9998377389662497,0.9663465993741223,0.0076421959549905485,0.10640643077092993,67781,4710,611605,11
trace,4,38,-0.02276717842767073,0.005807824246594907,0.9927901343788698,0.9386551371660635,0.9997351811802092,0.9682328215723293,0.0072078242465949075,0.10640643077092993,67953,4441,611695,18
trace,4,39,-0.024526077420457426,0.006223690236061775,0.9923756218575583,0.935251798561151,0.9998526594960955,0.9664739225795426,0.007623690236061775,0.10640643077092993,67860,4698,611539,10
trace,4,40,-0.023600831335385708,0.006044329888538005,0.99255498332785,0.9369984610311092,0.9998387144072022,0.9673991686646143,0.007444329888538005,0.10640643077092993,68191,4585,611320,11
trace,4,41,-0.024129481532167207,0.006121066287611416,0.9924782391426383,0.9360336737510351,0.9998083669919514,0.9668705184678328,0.007521066287611416,0.10640643077092993,67825,4635,611634,13
trace,4,42,-0.023877468286367165,0.00612421862946512,0.9924746624345184,0.9365177237911237,0.999795207864018,0.9671225317136328,0.00752421862946512,0.10640643077092993,68348,4633,611112,14
trace,4,43,-0.023776335980426166,0.006108453710049927,0.9924910498149029,0.9366816413740207,0.9998245639683631,0.9672236640195738,0.007508453710049927,0.10640643077092993,68389,4623,611083,12
trace,4,44,-0.023671638282869334,0.006016603779709016,0.9925808377003689,0.9369437737150742,0.9997497129059804,0.9673283617171307,0.007416603779709016,0.10640643077092993,67905,4570,611615,17
trace,4,45,-0.024095936321742784,0.006127634063152905,0.9924706403131759,0.9362375039533573,0.9996476288357069,0.9669040636782572,0.007527634063152905,0.10640643077092993,68086,4637,611360,24
trace,4,46,-0.02388637767161894,0.006093907952861111,0.9925039560989255,0.9365402328874469,0.999750513648371,0.967113622328381,0.007493907952861111,0.10640643077092993,68123,4616,611351,17
trace,4,47,-0.0241382350009256,0.006115539038283646,0.9924823503291644,0.9361461564977593,0.9996613513553307,0.9668617649990744,0.007515539038283646,0.10640643077092993,67894,4631,611559,23
trace,4,48,-0.02346734849987253,0.006029408440457554,0.9925701959159773,0.9372229921648806,0.9998682496230475,0.9675326515001275,0.007429408440457554,0.10640643077092993,68302,4575,611221,9
trace,4,49,-0.02391103303878772,0.006108531315040116,0.9924908653142683,0.9364296121175468,0.9998238945715502,0.9670889669612123,0.007508531315040116,0.10640643077092993,68129,4625,611341,12
trace,4,50,-0.024289156798198763,0.0061537157628441565,0.992442771856708,0.9357860177674778,0.999749462080349,0.9667108432018012,0.007553715762844157,0.10640643077092993,67837,4655,611598,17
trace,4,51,-0.024067177685510477,0.006148946394363453,0.9924508066014129,0.9360982849604221,0.9998678937866045,0.9669328223144895,0.007548946394363453,0.10640643077092993,68118,4650,611330,9
trace,4,52,-0.02386525034271625,0.006091700689106596,0.9925080566757339,0.9365155787880872,0.9998237678435058,0.9671347496572837,0.007491700689106596,0.10640643077092993,68080,4615,611400,12
trace,4,53,-0.023544672637211383,0.006024544996996411,0.9925751721532567,0.937129658908121,0.9998093198586033,0.9674553273627886,0.007424544996996412,0.10640643077092993,68164,4573,611357,13
trace,4,54,-0.023543957140007454,0.005985684981304528,0.9926122595894524,0.9371833979765076,0.9997496871088861,0.9674560428599925,0.007385684981304528,0.10640643077092993,67898,4551,611641,17
trace,4,55,-0.023655637263592322,0.006052677930655998,0.9925460332023041,0.9369470850046706,0.9997801263540552,0.9673443627364077,0.007452677930655998,0.10640643077092993,68206,4590,611296,15
trace,4,56,-0.024655111579037214,0.0062569405020992475,0.9923424468234263,0.9350486653175292,0.9998086377955074,0.9663448884209628,0.007656940502099248,0.10640643077092993,67921,4718,611455,13
trace,4,57,-0.024500192529842146,0.0061918600462748125,0.992406483331076,0.9354166379108062,0.9997197185384059,0.9664998074701578,0.007591860046274813,0.10640643077092993,67770,4679,611639,19
trace,4,58,-0.023388836732952112,0.005977372486702063,0.9926210338419075,0.9373708143861099,0.9998677132022225,0.9676111632670479,0.007377372486702063,0.10640643077092993,68025,4545,611528,9
trace,4,59,-0.024033375912538957,0.006090946614228418,0.9925078262192641,0.9362010833517577,0.9998229122087274,0.966966624087461,0.007490946614228418,0.10640643077092993,67751,4617,611727,12
trace,4,60,-0.02314140795740105,0.0059070774124960436,0.992691716454173,0.9378871704308716,0.9998088010354159,0.9678585920425989,0.007307077412496044,0.10640643077092993,67979,4502,611613,13
trace,4,61,-0.02323841266018256,0.0059678313047573425,0.9926314592272056,0.9377170704921408,0.999795087965809,0.9677615873398174,0.007367831304757343,0.10640643077092993,68308,4537,611248,14
trace,4,62,-0.02425004259185648,0.006166681277293463,0.992431112184476,0.9359356745240877,0.9996623456699503,0.9667499574081435,0.007566681277293463,0.10640643077092993,68094,4661,611329,23
trace,4,63,-0.022686145466923824,0.005830985577001146,0.9927686866812764,0.9387676525995903,0.9997803324302555,0.9683138545330762,0.007230985577001146,0.10640643077092993,68270,4453,611369,15
trace,4,64,-0.023754476539944003,0.006048683779107326,0.9925493527633277,0.93678802154359,0.999750091877986,0.967245523460056,0.007448683779107327,0.10640643077092993,68008,4589,611493,17
trace,4,65,-0.023986530027110264,0.006124778193566193,0.9924744807839787,0.9363009180363916,0.999809221918934,0.9670134699728897,0.007524778193566193,0.10640643077092993,68129,4635,611330,13
trace,4,66,-0.023331744410396094,0.0059764010372099895,0.9926232890956034,0.9375549813063558,0.999780136022514,0.9676682555896039,0.00737640103720999,0.10640643077092993,68209,4543,611340,15
trace,4,67,-0.022783940074693976,0.00586069820277014,0.9927380232953418,0.9385708201090914,0.9997950999619472,0.968216059925306,0.00726069820277014,0.10640643077092993,68312,4471,611310,14
trace,4,68,-0.024416324417111723,0.006222285321865,0.992376276501879,0.935533921926705,0.9997652237710932,0.9665836755828883,0.007622285321865,0.10640643077092993,68134,4695,611262,16
trace,4,69,-0.024264624351410857,0.006189701638375713,0.9924105118450467,0.9356640662621593,0.9999411842550251,0.9667353756485891,0.007589701638375713,0.10640643077092993,68005,4676,611422,4
trace,4,70,-0.023838303601006472,0.00614368121244813,0.9924548451191206,0.936616065090373,0.9997668488160292,0.9671616963989935,0.00754368121244813,0.10640643077092993,68609,4643,610839,16
trace,4,71,-0.02447662585072552,0.0062543867397573455,0.9923446264829644,0.9353821690974887,0.9998095266003428,0.9665233741492745,0.007654386739757346,0.10640643077092993,68238,4714,611142,13
trace,4,72,-0.023427533666577016,0.006015178542428593,0.9925844077053628,0.9373619589820975,0.9997951509298685,0.967572466333423,0.007415178542428593,0.10640643077092993,68329,4566,611198,14
trace,4,73,-0.023790251432051046,0.006096037623093512,0.9925028411163267,0.9366942783476877,0.9997804288955573,0.967209748567949,0.007496037623093512,0.10640643077092993,68300,4616,611176,15
trace,4,74,-0.023498494456055785,0.006030778948941,0.9925679417002922,0.9371903095189075,0.9998389222433739,0.9675015055439442,0.007430778948941,0.10640643077092993,68279,4576,611241,11
trace,4,75,-0.024127368653076298,0.006134491154033436,0.9924642278283856,0.936088776296949,0.9997500257326452,0.9668726313469237,0.007534491154033436,0.10640643077092993,67990,4642,611458,17
trace,4,76,-0.02414537007483064,0.006167307801584247,0.9924319148091368,0.9359902220635291,0.9998239643234362,0.9668546299251694,0.0075673078015842474,0.10640643077092993,68156,4661,611278,12
trace,4,77,-0.023435466566245844,0.005986315673274849,0.9926126717103274,0.9373606101489579,0.9997797453856658,0.9675645334337541,0.007386315673274849,0.10640643077092993,68088,4550,611454,15
trace,4,78,-0.023088210731928238,0.005944330881433395,0.992654513876149,0.9379732250630967,0.9998245460128081,0.9679117892680718,0.0073443308814333955,0.10640643077092993,68382,4522,611191,12
trace,4,79,-0.024323330618310712,0.0061464842013736806,0.9924516178070568,0.935657874718192,0.9998226452461536,0.9666766693816893,0.007546484201373681,0.10640643077092993,67649,4652,611794,12
trace,4,80,-0.02354234890547091,0.006054880916804178,0.9925435512230266,0.9371077800005481,0.9998391883396927,0.9674576510945291,0.007454880916804178,0.10640643077092993,68392,4590,611114,11
trace,4,81,-0.023501077715666785,0.006041073229841611,0.9925570203663936,0.937274930510865,0.9997371111435666,0.9674989222843332,0.007441073229841611,0.10640643077092993,68452,4581,611056,18
trace,4,82,-0.023880084815107283,0.006075670797816052,0.9925227942311727,0.9365267480638315,0.9997793306362633,0.9671199151848927,0.007475670797816052,0.10640643077092993,67960,4606,611526,15
trace,4,83,-0.023800768601216937,0.006065775101640036,0.9925333371970742,0.9365980731327443,0.999867573055531,0.967199231398783,0.007465775101640036,0.10640643077092993,67953,4600,611545,9
trace,4,84,-0.02301742522386574,0.005881273687268808,0.9927182093260466,0.9381070640176601,0.9998235449813252,0.9679825747761343,0.007281273687268808,0.10640643077092993,67994,4486,611615,12
trace,4,85,-0.02422639617017941,0.006156760915186071,0.9924419278973352,0.9358774841277493,0.9997793144034133,0.9667736038298206,0.007556760915186071,0.10640643077092993,67955,4656,611481,15
trace,4,86,-0.02446310124024076,0.0062467618155458175,0.992353264957229,0.935356363486639,0.9998679577464789,0.9665368987597592,0.007646761815545818,0.10640643077092993,68151,4710,611237,9
trace,4,87,-0.02412750452775836,0.006117515990744677,0.9924810568955309,0.9360374414976599,0.9998082963443587,0.9668724954722416,0.007517515990744677,0.10640643077092993,67800,4633,611661,13
trace,4,88,-0.023090921925737695,0.005964301414862145,0.9926347964796971,0.9379805718976604,0.9998104127169316,0.9679090780742623,0.007364301414862145,0.10640643077092993,68557,4533,611004,13
trace,4,89,-0.024532429203850792,0.006332511652397761,0.9922662614501511,0.9352890774817414,0.9997964613349228,0.9664675707961492,0.007732511652397761,0.10640643077092993,68769,4758,610566,14
trace,4,90,-0.02390138120368135,0.006084126056639788,0.9925151361325673,0.9364867284673343,0.9997794214961104,0.9670986187963186,0.007484126056639788,0.10640643077092993,67988,4611,611493,15
trace,4,91,-0.02364507345850586,0.006049539437257764,0.9925493005197579,0.9369797533034807,0.9997654990473399,0.9673549265414941,0.0074495394372577645,0.10640643077092993,68214,4588,611289,16
trace,4,92,-0.023363475506214426,0.005942382177077164,0.9926576083008635,0.937444702499447,0.9998378107398779,0.9676365244937856,0.007342382177077164,0.10640643077092993,67811,4525,611760,11
trace,4,93,-0.024202625522120824,0.006157950782416726,0.9924401469469994,0.9359603878687848,0.9997355546740712,0.9667973744778792,0.007557950782416726,0.10640643077092993,68049,4656,611384,18
trace,4,94,-0.024982170024598016,0.006335104324906841,0.9922636370595379,0.9344492277222276,0.9997939813111618,0.966017829975402,0.0077351043249068415,0.10640643077092993,67941,4766,611386,14
trace,4,95,-0.02419372913011486,0.006193855408185968,0.9924045361251492,0.935950469824398,0.9997658970532292,0.9668062708698851,0.007593855408185969,0.10640643077092993,68330,4676,611085,16
trace,4,96,-0.02394065852913818,0.0061049188631095005,0.9924932816728411,0.9364256442696444,0.9997650893394606,0.9670593414708618,0.007504918863109501,0.10640643077092993,68095,4623,611373,16
trace,4,97,-0.023235652759561853,0.005960690050483974,0.9926376076557353,0.9377223954827099,0.9997949258803539,0.9677643472404381,0.007360690050483974,0.10640643077092993,68254,4533,611306,14
trace,4,98,-0.023528019925280197,0.005997945520087905,0.9926011770824421,0.9371613703729235,0.9998087954110899,0.9674719800747198,0.007397945520087905,0.10640643077092993,67977,4558,611559,13
trace,4,99,-0.02347288010450388,0.0060063972309620526,0.9925920044980107,0.9372515577073849,0.9998239255792115,0.9675271198954961,0.007406397230962053,0.10640643077092993,68141,4562,611392,12
