variant,seed,n_estimators,max_samples,contamination,auc,precision,recall,f1,fpr,threshold,tp,fp,tn,fn
none_edge1,3,100,1.0,0.01,0.9216,0.88,0.88,0.88,0.12,-0.17249804078874492,22,3,22,3
none_edge1,3,100,1.0,0.05,0.9216,0.88,0.88,0.88,0.12,-0.03177667117197719,22,3,22,3
none_edge1,3,100,1.0,0.1,0.9216,0.88,0.88,0.88,0.12,-0.017807539701772457,22,3,22,3
none_edge1,3,200,auto,auto,0.9168000000000001,0.88,0.88,0.88,0.12,-0.008118430675225052,22,3,22,3
none_edge1,3,200,auto,0.01,0.9168000000000001,0.88,0.88,0.88,0.12,-0.16225520999219095,22,3,22,3
none_edge1,3,200,auto,0.05,0.9168000000000001,0.88,0.88,0.88,0.12,-0.038736209082850526,22,3,22,3
none_edge1,3,200,auto,0.1,0.9168000000000001,0.88,0.88,0.88,0.12,-0.017198430390235775,22,3,22,3
none_edge1,3,200,0.5,auto,0.8799999999999999,0.9473684210526315,0.72,0.8181818181818182,0.04,0.03255095964595367,18,1,24,7
none_edge1,3,200,0.5,0.01,0.8799999999999999,0.9473684210526315,0.72,0.8181818181818182,0.04,-0.1258964523951287,18,1,24,7
none_edge1,3,200,0.5,0.05,0.8799999999999999,0.9473684210526315,0.72,0.8181818181818182,0.04,-0.005883222271287236,18,1,24,7
none_edge1,3,200,0.5,0.1,0.8799999999999999,0.9473684210526315,0.72,0.8181818181818182,0.04,0.004542763463559973,18,1,24,7
none_edge1,3,200,1.0,auto,0.9168000000000001,0.88,0.88,0.88,0.12,-0.008118430675225052,22,3,22,3
none_edge1,3,200,1.0,0.01,0.9168000000000001,0.88,0.88,0.88,0.12,-0.16225520999219095,22,3,22,3
none_edge1,3,200,1.0,0.05,0.9168000000000001,0.88,0.88,0.88,0.12,-0.038736209082850526,22,3,22,3
none_edge1,3,200,1.0,0.1,0.9168000000000001,0.88,0.88,0.88,0.12,-0.017198430390235775,22,3,22,3
none_edge1,3,500,auto,auto,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,0.005769178505405925,20,2,23,5
none_edge1,3,500,auto,0.01,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,-0.14804471149325427,20,2,23,5
none_edge1,3,500,auto,0.05,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,-0.020709240980886667,20,2,23,5
none_edge1,3,500,auto,0.1,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,-0.003289199880949112,20,2,23,5
none_edge1,3,500,0.5,auto,0.8911999999999999,0.8076923076923077,0.84,0.8235294117647058,0.2,-0.0005507741156966506,21,5,20,4
none_edge1,3,500,0.5,0.01,0.8911999999999999,0.8076923076923077,0.84,0.8235294117647058,0.2,-0.16111361214627556,21,5,20,4
none_edge1,3,500,0.5,0.05,0.8911999999999999,0.8076923076923077,0.84,0.8235294117647058,0.2,-0.03946805817527471,21,5,20,4
none_edge1,3,500,0.5,0.1,0.8911999999999999,0.8076923076923077,0.84,0.8235294117647058,0.2,-0.03097547641955939,21,5,20,4
none_edge1,3,500,1.0,auto,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,0.005769178505405925,20,2,23,5
none_edge1,3,500,1.0,0.01,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,-0.14804471149325427,20,2,23,5
none_edge1,3,500,1.0,0.05,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,-0.020709240980886667,20,2,23,5
none_edge1,3,500,1.0,0.1,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,-0.003289199880949112,20,2,23,5
none_edge1,4,100,auto,auto,0.856,0.9,0.72,0.8,0.08,0.04321855968796373,18,2,23,7
none_edge1,4,100,auto,0.01,0.856,0.9,0.72,0.8,0.08,-0.13726488609300125,18,2,23,7
none_edge1,4,100,auto,0.05,0.856,0.9,0.72,0.8,0.08,-0.0009098852392586121,18,2,23,7
none_edge1,4,100,auto,0.1,0.856,0.9,0.72,0.8,0.08,0.0278787090661895,18,2,23,7
none_edge1,4,100,0.5,auto,0.8208,0.6764705882352942,0.92,0.7796610169491526,0.44,-0.0184458281143845,23,11,14,2
none_edge1,4,100,0.5,0.01,0.8208,0.6764705882352942,0.92,0.7796610169491526,0.44,-0.16519002433715962,23,11,14,2
none_edge1,4,100,0.5,0.05,0.8208,0.6764705882352942,0.92,0.7796610169491526,0.44,-0.08568857641915512,23,11,14,2
none_edge1,4,100,0.5,0.1,0.8208,0.6764705882352942,0.92,0.7796610169491526,0.44,-0.06806040950970688,23,11,14,2
none_edge1,4,100,1.0,auto,0.856,0.9,0.72,0.8,0.08,0.04321855968796373,18,2,23,7
none_edge1,4,100,1.0,0.01,0.856,0.9,0.72,0.8,0.08,-0.13726488609300125,18,2,23,7
none_edge1,4,100,1.0,0.05,0.856,0.9,0.72,0.8,0.08,-0.0009098852392586121,18,2,23,7
none_edge1,4,100,1.0,0.1,0.856,0.9,0.72,0.8,0.08,0.0278787090661895,18,2,23,7
none_edge1,4,200,auto,auto,0.8576,0.8,0.8,0.8,0.2,0.019652105949092613,20,5,20,5
none_edge1,4,200,auto,0.01,0.8576,0.8,0.8,0.8,0.2,-0.1563260176414596,20,5,20,5
none_edge1,4,200,auto,0.05,0.8576,0.8,0.8,0.8,0.2,-0.01750531794932475,20,5,20,5
none_edge1,4,200,auto,0.1,0.8576,0.8,0.8,0.8,0.2,0.007000786528003067,20,5,20,5
none_edge1,4,200,0.5,auto,0.8352,0.696969696969697,0.92,0.7931034482758621,0.4,-0.019923669879532535,23,10,15,2
none_edge1,4,200,0.5,0.01,0.8352,0.696969696969697,0.92,0.7931034482758621,0.4,-0.16485336034632447,23,10,15,2
none_edge1,4,200,0.5,0.05,0.8352,0.696969696969697,0.92,0.7931034482758621,0.4,-0.0766888371843163,23,10,15,2
none_edge1,4,200,0.5,0.1,0.8352,0.696969696969697,0.92,0.7931034482758621,0.4,-0.06178006724902951,23,10,15,2
none_edge1,4,200,1.0,auto,0.8576,0.8,0.8,0.8,0.2,0.019652105949092613,20,5,20,5
none_edge1,4,200,1.0,0.01,0.8576,0.8,0.8,0.8,0.2,-0.1563260176414596,20,5,20,5
none_edge1,4,200,1.0,0.05,0.8576,0.8,0.8,0.8,0.2,-0.01750531794932475,20,5,20,5
none_edge1,4,200,1.0,0.1,0.8576,0.8,0.8,0.8,0.2,0.007000786528003067,20,5,20,5
none_edge1,4,500,auto,auto,0.8528,0.696969696969697,0.92,0.7931034482758621,0.4,-0.023499171070442693,23,10,15,2
none_edge1,4,500,auto,0.01,0.8528,0.696969696969697,0.92,0.7931034482758621,0.4,-0.19389794955839784,23,10,15,2
none_edge1,4,500,auto,0.05,0.8528,0.696969696969697,0.92,0.7931034482758621,0.4,-0.05505241113370202,23,10,15,2
none_edge1,4,500,auto,0.1,0.8528,0.696969696969697,0.92,0.7931034482758621,0.4,-0.03763629607530811,23,10,15,2
none_edge1,4,500,0.5,auto,0.8336,0.696969696969697,0.92,0.7931034482758621,0.4,-0.01812773756534919,23,10,15,2
none_edge1,4,500,0.5,0.01,0.8336,0.696969696969697,0.92,0.7931034482758621,0.4,-0.1595350625224649,23,10,15,2
none_edge1,4,500,0.5,0.05,0.8336,0.696969696969697,0.92,0.7931034482758621,0.4,-0.07227994111951336,23,10,15,2
none_edge1,4,500,0.5,0.1,0.8336,0.696969696969697,0.92,0.7931034482758621,0.4,-0.060679476360574525,23,10,15,2
none_edge1,4,500,1.0,auto,0.8528,0.696969696969697,0.92,0.7931034482758621,0.4,-0.023499171070442693,23,10,15,2
none_edge1,4,500,1.0,0.01,0.8528,0.696969696969697,0.92,0.7931034482758621,0.4,-0.19389794955839784,23,10,15,2
none_edge1,4,500,1.0,0.05,0.8528,0.696969696969697,0.92,0.7931034482758621,0.4,-0.05505241113370202,23,10,15,2
none_edge1,4,500,1.0,0.1,0.8528,0.696969696969697,0.92,0.7931034482758621,0.4,-0.03763629607530811,23,10,15,2
