variant,pooling,seed,fit_count,val_fraction,n_fit,n_val,n_test_benign,n_attack,scaler,pca_dim,detector,detector_params,threshold_method,quantile,auc,precision,recall,f1,fpr,threshold,tp,fp,tn,fn
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=5,benign-q0.82,0.82,0.9163636363636364,0.8571428571428571,0.96,0.9056603773584904,0.36363636363636365,6.082295293113828,24,4,7,1
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=5,benign-q0.85,0.85,0.9163636363636364,0.8888888888888888,0.96,0.923076923076923,0.2727272727272727,6.108752564571389,24,3,8,1
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=5,benign-q0.88,0.88,0.9163636363636364,0.8888888888888888,0.96,0.923076923076923,0.2727272727272727,6.273227898619246,24,3,8,1
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=5,benign-q0.9,0.9,0.9163636363636364,0.8846153846153846,0.92,0.9019607843137256,0.2727272727272727,6.382878121317819,23,3,8,2
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=10,benign-q0.78,0.78,0.9236363636363636,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,6.365490660411007,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=10,benign-q0.8,0.8,0.9236363636363636,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,6.370287476694577,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=10,benign-q0.82,0.82,0.9236363636363636,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,6.375084292978147,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=10,benign-q0.85,0.85,0.9236363636363636,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,6.417538665641577,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=10,benign-q0.88,0.88,0.9236363636363636,0.8888888888888888,0.96,0.923076923076923,0.2727272727272727,6.6997552463239245,24,3,8,1
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=10,benign-q0.9,0.9,0.9236363636363636,0.8846153846153846,0.92,0.9019607843137256,0.2727272727272727,6.88789963344549,23,3,8,2
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=15,benign-q0.78,0.78,0.92,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,6.620568972627367,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=15,benign-q0.8,0.8,0.92,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,6.6237615942636685,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=15,benign-q0.82,0.82,0.92,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,6.62695421589997,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=15,benign-q0.85,0.85,0.92,0.8888888888888888,0.96,0.923076923076923,0.2727272727272727,6.669247784626872,24,3,8,1
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=15,benign-q0.88,0.88,0.92,0.8846153846153846,0.92,0.9019607843137256,0.2727272727272727,6.966572880006433,23,3,8,2
mask_edge0,global,3,100,0.55,100,14,11,25,standard,24,knn,k=15,benign-q0.9,0.9,0.92,0.8846153846153846,0.92,0.9019607843137256,0.2727272727272727,7.164789610259475,23,3,8,2
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9345454545454545,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.01731063284854196,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9345454545454545,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.012502280440038531,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9345454545454545,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.007693928031535105,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9345454545454545,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.0007381026876638667,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9345454545454545,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.004472140427796945,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9345454545454545,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.007945635838104169,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9163636363636363,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.004804305475018709,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9163636363636363,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.0030541983148662166,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9163636363636363,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.0013040911547137234,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9163636363636363,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,0.0026124229822290556,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9163636363636363,0.9259259259259259,1.0,0.9615384615384615,0.18181818181818182,0.015310140216827587,25,2,9,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9163636363636363,0.9230769230769231,0.96,0.9411764705882353,0.18181818181818182,0.023775285039893315,24,2,9,1
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9345454545454545,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.01731063284854196,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9345454545454545,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.012502280440038531,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9345454545454545,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.007693928031535105,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9345454545454545,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.0007381026876638667,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9345454545454545,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.004472140427796945,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9345454545454545,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.007945635838104169,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9163636363636363,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.004804305475018709,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9163636363636363,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.0030541983148662166,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9163636363636363,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.0013040911547137234,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9163636363636363,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,0.0026124229822290556,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9163636363636363,0.9259259259259259,1.0,0.9615384615384615,0.18181818181818182,0.015310140216827587,25,2,9,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9163636363636363,0.9230769230769231,0.96,0.9411764705882353,0.18181818181818182,0.023775285039893315,24,2,9,1
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.01633346101529485,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.011068683772666902,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.0058039065300389565,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.0013514832278334775,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.0034627954644334364,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.004870336955500082,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9090909090909091,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.006219450923048051,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9090909090909091,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.005183730884457836,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9090909090909091,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.004148010845867621,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9090909090909091,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.0014960990772785092,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9090909090909091,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.008624468324096607,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9090909090909091,0.9259259259259259,1.0,0.9615384615384615,0.18181818181818182,0.015371513258346714,25,2,9,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.01633346101529485,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.011068683772666902,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.0058039065300389565,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.0013514832278334775,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.0034627954644334364,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.004870336955500082,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9090909090909091,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.006219450923048051,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9090909090909091,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.005183730884457836,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9090909090909091,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.004148010845867621,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9090909090909091,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.0014960990772785092,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9090909090909091,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.008624468324096607,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9090909090909091,0.9259259259259259,1.0,0.9615384615384615,0.18181818181818182,0.015371513258346714,25,2,9,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.010536348880713023,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.006113931055466209,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.001691513230219396,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.0044199290968627725,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9418181818181818,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,0.006980517430586223,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9418181818181818,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,0.008687576319735197,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.008277172918798531,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.005743819289526383,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.0032104656602542346,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.0010888747465756367,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9272727272727272,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,0.008783522901272883,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9272727272727272,0.9259259259259259,1.0,0.9615384615384615,0.18181818181818182,0.013913288337737738,25,2,9,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.010536348880713023,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.006113931055466209,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.001691513230219396,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.0044199290968627725,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9418181818181818,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,0.006980517430586223,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9418181818181818,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,0.008687576319735197,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.008277172918798531,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.005743819289526383,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,-0.0032104656602542346,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9272727272727272,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.0010888747465756367,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9272727272727272,0.8928571428571429,1.0,0.9433962264150945,0.2727272727272727,0.008783522901272883,25,3,8,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9272727272727272,0.9259259259259259,1.0,0.9615384615384615,0.18181818181818182,0.013913288337737738,25,2,9,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=5,benign-q0.78,0.78,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.02886227667961,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=5,benign-q0.8,0.8,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.033685894074145,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=5,benign-q0.82,0.82,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.038509511468678,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=5,benign-q0.85,0.85,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.07446673613991,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=5,benign-q0.88,0.88,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.305732191151261,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=5,benign-q0.9,0.9,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.459909161158828,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=10,benign-q0.78,0.78,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.572706100862995,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=10,benign-q0.8,0.8,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.616224303658731,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=10,benign-q0.82,0.82,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.659742506454466,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=10,benign-q0.85,0.85,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.72550880701091,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=10,benign-q0.88,0.88,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.79460028283467,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=10,benign-q0.9,0.9,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.840661266717177,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=15,benign-q0.78,0.78,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.819119051819495,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=15,benign-q0.8,0.8,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.849668860141456,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=15,benign-q0.82,0.82,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.880218668463419,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=15,benign-q0.85,0.85,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,8.929442986279623,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=15,benign-q0.88,0.88,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,9.001784620361999,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,32,knn,k=15,benign-q0.9,0.9,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,9.050012376416916,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,40,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.007794627415030119,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,40,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.008538527921891338,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,40,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.009282428428752557,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,40,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.010505659672910955,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,40,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.012459078207362079,25,4,7,0
mask_edge0,global,3,100,0.55,100,14,11,25,standard,40,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9418181818181818,0.8620689655172413,1.0,0.9259259259259259,0.36363636363636365,0.013761357230329502,25,4,7,0
