variant,pooling,fit_count,val_fraction,scaler,pca_dim,detector,detector_params,threshold_method,auc_mean,auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,fpr_mean,fpr_std,tp_mean,tp_std,fp_mean,fp_std,tn_mean,tn_std,fn_mean,fn_std
mask_edge0,global,100,0.6,standard,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.9784,0.04396362132490906,0.9560643060643061,0.046888495975664544,1.0,0.0,0.9770653689632602,0.024686829147431616,0.12,0.130384048104053,25.0,0.0,1.2,1.3038404810405297,8.8,1.3038404810405297,0.0,0.0
mask_edge0,global,100,0.6,standard,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.9784,0.04396362132490906,0.9560643060643061,0.046888495975664544,1.0,0.0,0.9770653689632602,0.024686829147431616,0.12,0.130384048104053,25.0,0.0,1.2,1.3038404810405297,8.8,1.3038404810405297,0.0,0.0
mask_edge0,global,100,0.65,standard,48,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.976,0.048848468138787876,0.9560643060643061,0.046888495975664544,1.0,0.0,0.9770653689632602,0.024686829147431616,0.13333333333333333,0.14487116456005886,25.0,0.0,1.2,1.3038404810405297,7.8,1.3038404810405297,0.0,0.0
mask_edge0,global,100,0.65,standard,48,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.976,0.048848468138787876,0.9560643060643061,0.046888495975664544,1.0,0.0,0.9770653689632602,0.024686829147431616,0.13333333333333333,0.14487116456005886,25.0,0.0,1.2,1.3038404810405297,7.8,1.3038404810405297,0.0,0.0
mask_edge0,global,100,0.65,standard,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.976,0.048848468138787876,0.9560643060643061,0.046888495975664544,1.0,0.0,0.9770653689632602,0.024686829147431616,0.13333333333333333,0.14487116456005886,25.0,0.0,1.2,1.3038404810405297,7.8,1.3038404810405297,0.0,0.0
mask_edge0,global,100,0.65,standard,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.976,0.048848468138787876,0.9560643060643061,0.046888495975664544,1.0,0.0,0.9770653689632602,0.024686829147431616,0.13333333333333333,0.14487116456005886,25.0,0.0,1.2,1.3038404810405297,7.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.55,robust,40,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9751111111111112,0.04854423971880232,0.9560643060643061,0.046888495975664565,1.0,0.0,0.9770653689632602,0.024686829147431564,0.13333333333333333,0.14487116456005886,25.0,0.0,1.2,1.3038404810405297,7.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.55,robust,40,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9751111111111112,0.04854423971880232,0.9560643060643061,0.046888495975664565,1.0,0.0,0.9770653689632602,0.024686829147431564,0.13333333333333333,0.14487116456005886,25.0,0.0,1.2,1.3038404810405297,7.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.55,robust,40,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9751111111111112,0.04854423971880232,0.9560643060643061,0.046888495975664565,1.0,0.0,0.9770653689632602,0.024686829147431564,0.13333333333333333,0.14487116456005886,25.0,0.0,1.2,1.3038404810405297,7.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.55,robust,40,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9751111111111112,0.04854423971880232,0.9560643060643061,0.046888495975664565,1.0,0.0,0.9770653689632602,0.024686829147431564,0.13333333333333333,0.14487116456005886,25.0,0.0,1.2,1.3038404810405297,7.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.55,robust,48,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9893333333333333,0.02145336601981723,0.9560643060643061,0.046888495975664524,1.0,0.0,0.9770653689632602,0.024686829147431578,0.13333333333333333,0.14487116456005886,25.0,0.0,1.2,1.3038404810405297,7.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.55,robust,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9893333333333333,0.02145336601981723,0.9560643060643061,0.046888495975664524,1.0,0.0,0.9770653689632602,0.024686829147431578,0.13333333333333333,0.14487116456005886,25.0,0.0,1.2,1.3038404810405297,7.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.6,robust,40,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9720000000000001,0.05461226968365259,0.9560643060643061,0.046888495975664565,1.0,0.0,0.9770653689632602,0.024686829147431564,0.15,0.16298006013006622,25.0,0.0,1.2,1.3038404810405297,6.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.6,robust,40,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9720000000000001,0.05461226968365259,0.9560643060643061,0.046888495975664565,1.0,0.0,0.9770653689632602,0.024686829147431564,0.15,0.16298006013006622,25.0,0.0,1.2,1.3038404810405297,6.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.6,robust,40,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9720000000000001,0.05461226968365259,0.9560643060643061,0.046888495975664565,1.0,0.0,0.9770653689632602,0.024686829147431564,0.15,0.16298006013006622,25.0,0.0,1.2,1.3038404810405297,6.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.6,robust,40,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9720000000000001,0.05461226968365259,0.9560643060643061,0.046888495975664565,1.0,0.0,0.9770653689632602,0.024686829147431564,0.15,0.16298006013006622,25.0,0.0,1.2,1.3038404810405297,6.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.6,robust,48,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9880000000000001,0.02413503677229432,0.9560643060643061,0.046888495975664524,1.0,0.0,0.9770653689632602,0.024686829147431578,0.15,0.16298006013006622,25.0,0.0,1.2,1.3038404810405297,6.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.6,robust,48,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9880000000000001,0.02413503677229432,0.9560643060643061,0.046888495975664524,1.0,0.0,0.9770653689632602,0.024686829147431578,0.15,0.16298006013006622,25.0,0.0,1.2,1.3038404810405297,6.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.6,robust,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9880000000000001,0.02413503677229432,0.9560643060643061,0.046888495975664524,1.0,0.0,0.9770653689632602,0.024686829147431578,0.15,0.16298006013006622,25.0,0.0,1.2,1.3038404810405297,6.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.6,robust,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9880000000000001,0.02413503677229432,0.9560643060643061,0.046888495975664524,1.0,0.0,0.9770653689632602,0.024686829147431578,0.15,0.16298006013006622,25.0,0.0,1.2,1.3038404810405297,6.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.6,robust,48,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9869999999999999,0.02636285265292816,0.9560643060643061,0.046888495975664524,1.0,0.0,0.9770653689632602,0.024686829147431578,0.15,0.16298006013006622,25.0,0.0,1.2,1.3038404810405297,6.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.6,robust,48,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9869999999999999,0.02636285265292816,0.9560643060643061,0.046888495975664524,1.0,0.0,0.9770653689632602,0.024686829147431578,0.15,0.16298006013006622,25.0,0.0,1.2,1.3038404810405297,6.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.65,robust,40,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.9782857142857143,0.03967212561762234,0.9560643060643061,0.04688849597566453,1.0,0.0,0.9770653689632602,0.024686829147431606,0.17142857142857143,0.1862629258629328,25.0,0.0,1.2,1.3038404810405297,5.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.65,robust,40,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9702857142857143,0.05734250836252386,0.9560643060643061,0.046888495975664524,1.0,0.0,0.9770653689632602,0.024686829147431578,0.17142857142857143,0.18626292586293283,25.0,0.0,1.2,1.3038404810405297,5.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.65,robust,40,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.9782857142857143,0.03967212561762234,0.9560643060643061,0.04688849597566453,1.0,0.0,0.9770653689632602,0.024686829147431606,0.17142857142857143,0.1862629258629328,25.0,0.0,1.2,1.3038404810405297,5.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.65,robust,40,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9702857142857143,0.05734250836252386,0.9560643060643061,0.046888495975664524,1.0,0.0,0.9770653689632602,0.024686829147431578,0.17142857142857143,0.18626292586293283,25.0,0.0,1.2,1.3038404810405297,5.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.65,robust,40,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.9748571428571429,0.05007749097190087,0.9560643060643061,0.04688849597566453,1.0,0.0,0.9770653689632602,0.024686829147431606,0.17142857142857143,0.1862629258629328,25.0,0.0,1.2,1.3038404810405297,5.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.65,robust,40,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9748571428571429,0.05007749097190087,0.9560643060643061,0.04688849597566453,1.0,0.0,0.9770653689632602,0.024686829147431606,0.17142857142857143,0.1862629258629328,25.0,0.0,1.2,1.3038404810405297,5.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.65,robust,40,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.9748571428571429,0.05007749097190087,0.9560643060643061,0.04688849597566453,1.0,0.0,0.9770653689632602,0.024686829147431606,0.17142857142857143,0.1862629258629328,25.0,0.0,1.2,1.3038404810405297,5.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.65,robust,40,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9748571428571429,0.05007749097190087,0.9560643060643061,0.04688849597566453,1.0,0.0,0.9770653689632602,0.024686829147431606,0.17142857142857143,0.1862629258629328,25.0,0.0,1.2,1.3038404810405297,5.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.65,standard,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.9691428571428572,0.06585078990120198,0.9560643060643061,0.04688849597566453,1.0,0.0,0.9770653689632602,0.024686829147431606,0.17142857142857143,0.1862629258629328,25.0,0.0,1.2,1.3038404810405297,5.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.65,standard,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.9691428571428572,0.06585078990120198,0.9560643060643061,0.04688849597566453,1.0,0.0,0.9770653689632602,0.024686829147431606,0.17142857142857143,0.1862629258629328,25.0,0.0,1.2,1.3038404810405297,5.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.65,standard,48,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.9691428571428572,0.06585078990120198,0.9560643060643061,0.04688849597566453,1.0,0.0,0.9770653689632602,0.024686829147431606,0.17142857142857143,0.1862629258629328,25.0,0.0,1.2,1.3038404810405297,5.8,1.3038404810405297,0.0,0.0
mask_edge0,global,105,0.65,standard,48,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.9691428571428572,0.06585078990120198,0.9560643060643061,0.04688849597566453,1.0,0.0,0.9770653689632602,0.024686829147431606,0.17142857142857143,0.1862629258629328,25.0,0.0,1.2,1.3038404810405297,5.8,1.3038404810405297,0.0,0.0
gaussian_edge0,global,95,0.65,robust,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.9832000000000001,0.020861447696648418,0.9555555555555555,0.04057204129667897,1.0,0.0,0.9769230769230768,0.021066252211737208,0.12000000000000002,0.10954451150103323,25.0,0.0,1.2,1.0954451150103321,8.8,1.0954451150103324,0.0,0.0
gaussian_edge0,global,95,0.65,robust,48,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.9832000000000001,0.020861447696648418,0.9555555555555555,0.04057204129667897,1.0,0.0,0.9769230769230768,0.021066252211737208,0.12000000000000002,0.10954451150103323,25.0,0.0,1.2,1.0954451150103321,8.8,1.0954451150103324,0.0,0.0
mask_edge0,global,95,0.65,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.9832000000000001,0.02876108481959605,0.9554945054945054,0.03877423904258755,1.0,0.0,0.976914539400666,0.020571201144560118,0.12,0.10954451150103321,25.0,0.0,1.2,1.0954451150103321,8.8,1.0954451150103321,0.0,0.0
mask_edge0,global,95,0.65,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.9832000000000001,0.02876108481959605,0.9554945054945054,0.03877423904258755,1.0,0.0,0.976914539400666,0.020571201144560118,0.12,0.10954451150103321,25.0,0.0,1.2,1.0954451150103321,8.8,1.0954451150103321,0.0,0.0
mask_edge0,global,100,0.6,standard,48,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.9864,0.028227646023003733,0.9554945054945054,0.03877423904258755,1.0,0.0,0.976914539400666,0.020571201144560118,0.12,0.10954451150103321,25.0,0.0,1.2,1.0954451150103321,8.8,1.0954451150103321,0.0,0.0
mask_edge0,global,100,0.6,standard,48,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.9864,0.028227646023003733,0.9554945054945054,0.03877423904258755,1.0,0.0,0.976914539400666,0.020571201144560118,0.12,0.10954451150103321,25.0,0.0,1.2,1.0954451150103321,8.8,1.0954451150103321,0.0,0.0
mask_edge0,global,100,0.65,standard,48,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9822222222222223,0.03499559055116363,0.9554945054945054,0.03877423904258755,1.0,0.0,0.976914539400666,0.020571201144560118,0.13333333333333333,0.1217161238900369,25.0,0.0,1.2,1.0954451150103321,7.8,1.0954451150103321,0.0,0.0
mask_edge0,global,100,0.65,standard,48,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9822222222222223,0.03499559055116363,0.9554945054945054,0.03877423904258755,1.0,0.0,0.976914539400666,0.020571201144560118,0.13333333333333333,0.1217161238900369,25.0,0.0,1.2,1.0954451150103321,7.8,1.0954451150103321,0.0,0.0
mask_edge0,global,105,0.65,robust,40,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.9782857142857143,0.03967212561762234,0.9631868131868131,0.05152838534083746,0.992,0.017888543819998333,0.976914539400666,0.03162080937093079,0.14285714285714285,0.20203050891044214,24.8,0.44721359549995815,1.0,1.4142135623730951,6.0,1.4142135623730951,0.2,0.4472135954999579
mask_edge0,global,105,0.65,robust,40,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.9782857142857143,0.03967212561762234,0.9631868131868131,0.05152838534083746,0.992,0.017888543819998333,0.976914539400666,0.03162080937093079,0.14285714285714285,0.20203050891044214,24.8,0.44721359549995815,1.0,1.4142135623730951,6.0,1.4142135623730951,0.2,0.4472135954999579
gaussian_edge0,global,105,0.65,robust,32,knn,k=10,benign-q0.85,0.9725714285714286,0.0437805287071496,0.9637566137566138,0.050986873444862496,0.992,0.017888543819998326,0.9769053049376499,0.024662448948899872,0.14285714285714285,0.20203050891044214,24.8,0.44721359549995765,1.0,1.4142135623730951,6.0,1.4142135623730951,0.2,0.447213595499958
gaussian_edge0,global,105,0.65,robust,32,knn,k=10,benign-q0.88,0.9725714285714286,0.0437805287071496,0.9637566137566138,0.050986873444862496,0.992,0.017888543819998326,0.9769053049376499,0.024662448948899872,0.14285714285714285,0.20203050891044214,24.8,0.44721359549995765,1.0,1.4142135623730951,6.0,1.4142135623730951,0.2,0.447213595499958
gaussian_edge0,global,105,0.65,standard,32,knn,k=10,benign-q0.85,0.9748571428571429,0.04400371041869361,0.9637566137566138,0.050986873444862496,0.992,0.017888543819998326,0.9769053049376499,0.024662448948899872,0.14285714285714285,0.20203050891044214,24.8,0.44721359549995765,1.0,1.4142135623730951,6.0,1.4142135623730951,0.2,0.447213595499958
gaussian_edge0,global,105,0.65,standard,32,knn,k=10,benign-q0.88,0.9748571428571429,0.04400371041869361,0.9637566137566138,0.050986873444862496,0.992,0.017888543819998326,0.9769053049376499,0.024662448948899872,0.14285714285714285,0.20203050891044214,24.8,0.44721359549995765,1.0,1.4142135623730951,6.0,1.4142135623730951,0.2,0.447213595499958
mask_edge0,global,95,0.6,standard,48,knn,k=10,benign-q0.88,0.99,0.017320508075688787,0.9549857549857549,0.03082655312594655,1.0,0.0,0.9767722473604825,0.016045812874658102,0.09999999999999999,0.06972166887783962,25.0,0.0,1.2,0.8366600265340756,10.8,0.8366600265340756,0.0,0.0
gaussian_edge0,global,95,0.65,robust,48,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.9816,0.02892749557082325,0.9549857549857549,0.030826553125946538,1.0,0.0,0.9767722473604825,0.01604581287465809,0.12000000000000002,0.08366600265340757,25.0,0.0,1.2,0.8366600265340756,8.8,0.8366600265340757,0.0,0.0
gaussian_edge0,global,95,0.65,robust,48,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.9816,0.02892749557082325,0.9549857549857549,0.030826553125946538,1.0,0.0,0.9767722473604825,0.01604581287465809,0.12000000000000002,0.08366600265340757,25.0,0.0,1.2,0.8366600265340756,8.8,0.8366600265340757,0.0,0.0
gaussian_edge0,global,95,0.65,robust,48,knn,k=15,benign-q0.85,0.9832000000000001,0.029448259710889508,0.9549857549857549,0.03082655312594655,1.0,0.0,0.9767722473604825,0.016045812874658102,0.12000000000000002,0.08366600265340757,25.0,0.0,1.2,0.8366600265340756,8.8,0.8366600265340756,0.0,0.0
mask_edge0,global,95,0.65,robust,48,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.9816,0.03672601257964168,0.9549857549857549,0.03082655312594654,1.0,0.0,0.9767722473604825,0.01604581287465809,0.12000000000000002,0.08366600265340757,25.0,0.0,1.2,0.8366600265340756,8.8,0.8366600265340757,0.0,0.0
mask_edge0,global,95,0.65,robust,48,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.9816,0.03672601257964168,0.9549857549857549,0.03082655312594654,1.0,0.0,0.9767722473604825,0.01604581287465809,0.12000000000000002,0.08366600265340757,25.0,0.0,1.2,0.8366600265340756,8.8,0.8366600265340757,0.0,0.0
mask_edge0,global,95,0.65,standard,48,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.9856,0.03001333037168648,0.9549857549857549,0.03082655312594654,1.0,0.0,0.9767722473604825,0.01604581287465809,0.12000000000000002,0.08366600265340757,25.0,0.0,1.2,0.8366600265340756,8.8,0.8366600265340757,0.0,0.0
mask_edge0,global,95,0.65,standard,48,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.9856,0.03001333037168648,0.9549857549857549,0.03082655312594654,1.0,0.0,0.9767722473604825,0.01604581287465809,0.12000000000000002,0.08366600265340757,25.0,0.0,1.2,0.8366600265340756,8.8,0.8366600265340757,0.0,0.0
mask_edge0,global,95,0.65,standard,40,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.9800000000000001,0.04039801975344829,0.962879120879121,0.04378665163045838,0.992,0.017888543819998333,0.9767576766555679,0.024937054378528684,0.1,0.1224744871391589,24.8,0.44721359549995815,1.0,1.224744871391589,9.0,1.224744871391589,0.2,0.4472135954999579
mask_edge0,global,95,0.65,standard,40,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.9800000000000001,0.04039801975344829,0.962879120879121,0.04378665163045838,0.992,0.017888543819998333,0.9767576766555679,0.024937054378528684,0.1,0.1224744871391589,24.8,0.44721359549995815,1.0,1.224744871391589,9.0,1.224744871391589,0.2,0.4472135954999579
mask_edge0,global,100,0.6,standard,48,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9743999999999999,0.0421995260636894,0.962879120879121,0.04378665163045838,0.992,0.017888543819998333,0.9767576766555679,0.024937054378528684,0.1,0.1224744871391589,24.8,0.44721359549995815,1.0,1.224744871391589,9.0,1.224744871391589,0.2,0.4472135954999579
mask_edge0,global,100,0.6,standard,48,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9743999999999999,0.0421995260636894,0.962879120879121,0.04378665163045838,0.992,0.017888543819998333,0.9767576766555679,0.024937054378528684,0.1,0.1224744871391589,24.8,0.44721359549995815,1.0,1.224744871391589,9.0,1.224744871391589,0.2,0.4472135954999579
